chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
0.22289619,0.08968555,0.064862914,0.0009987045,1651.3130991112018,233628.58218729525,2004.0519395712986,150583.94207380316,3321.9715791590074,1701586.352181917,0.06507254680243808,0.0011768259507915122,4.9208547e-06,0.0,3.311415e-05,0.0,123.046875,-260.68436,3627.7996,106.584175,798.9446,-2.2899,939.98047,29.58245,172.53989,-1.2057972,96.193535,-7.990538,133.1201,-13.820687,87.74803,-10.646226,69.02128,-15.154294,48.871746,-1.38677,63.755634,-12.027711,70.82782,0.98124087,95.48472,2.1759036,133.24431,2.628772,85.83916,2.8806832,128.61607,1.7002037,152.88426,-1.0458919,135.54353,4.7294316,140.47884,1.2899158,152.8177,4.3589807,117.14805,jazz
0.225227,0.08902723,0.057593696,0.00082357187,1651.062206729206,155926.17380938673,2119.6385556229047,171916.55152813948,3546.5785543246902,1731627.5903286373,0.05742633453463622,0.00046092578357755256,3.430753e-06,0.0,1.4414712e-05,0.0,60.09265988372093,-260.52115,3379.1104,109.42967,462.1928,5.7505565,1195.3314,26.437294,124.86653,-3.0906928,97.86717,-5.3687825,149.46701,-7.9211655,100.38276,-8.091815,64.39412,-14.317971,70.83714,0.025434464,67.93279,-11.156847,50.147102,0.024659667,85.19786,-2.4130676,90.5476,-0.29707772,71.48748,-0.32385397,92.2344,3.4834363,155.48746,1.7754794,135.96465,4.4821386,137.34227,0.34231332,122.8423,1.3134234,73.31338,jazz
0.25920424,0.08859745,0.04502518,0.0004345077,1309.1266390687397,222001.14132579174,2134.9632432603885,303593.4145063471,2507.284838791602,4080489.1620869334,0.04294078342685759,0.00015258341780570767,-2.67555e-07,0.0,1.4058809e-05,0.0,58.72691761363637,-329.58408,1975.4888,128.40353,759.042,58.53824,317.77338,7.8719206,199.29498,-4.667387,126.9438,4.595685,70.79377,-20.280096,119.46766,-11.284013,116.87994,-8.518194,78.49834,-1.9548956,61.46667,-5.21198,74.3512,4.566493,70.63417,4.4335732,64.63653,9.136616,59.55693,2.676974,41.519184,-1.1904228,43.62404,-1.9032719,40.348667,1.8679506,55.943764,1.7445303,70.22655,4.126342,71.09496,jazz
0.31245393,0.090965584,0.05230628,0.0015960893,1413.6862487157284,316220.2076945136,2188.3363797111265,428772.91485622275,3149.1809573335913,4593867.478411275,0.04426125919117647,0.0004339685120493136,-5.2941905e-06,0.0,-8.599393e-06,0.0,123.046875,-319.2128,4687.1577,126.57227,1241.1254,46.945145,791.71466,11.731525,249.26181,5.900086,90.47144,5.8425064,107.35549,-20.02505,149.85461,-10.122894,104.07585,-9.841933,89.29881,-4.310921,74.67527,-6.0962462,63.125065,1.9814034,65.816826,0.14646311,54.879948,4.7661467,49.19885,3.2310357,38.660133,-0.5016954,43.75544,0.22655194,38.622597,3.7114182,50.06863,2.033437,61.800102,2.8184044,64.957184,jazz
0.23376188,0.09056499,0.07360178,0.0010727034,1568.058583654504,171703.6332045225,2064.7261794974734,174958.0460035151,3254.0803230214783,1657204.1848321054,0.05388100449883901,0.0006443164788262892,5.3439753e-06,0.0,3.4533714e-05,0.0,123.046875,-242.43102,4115.1943,112.33178,600.4558,4.6228848,1140.8527,23.726633,194.17775,2.5351317,90.34056,-3.5486603,142.80437,-7.357645,121.71439,-10.037897,85.62727,-12.331529,82.09013,-1.0013779,55.375725,-11.487516,54.256336,-1.8176547,92.692635,0.009129953,101.169235,-2.030881,81.623146,-0.59429526,87.258316,5.7621145,131.98938,0.76141536,130.61201,1.3965235,102.807625,-4.3763795,98.72266,-0.29612646,73.887344,jazz
0.21326558,0.085787244,0.07761922,0.0012717682,1601.659637355791,173667.47526238908,1951.4983860265247,154060.718996869,3222.72217930655,1473722.4173587724,0.06741153492647059,0.0008936968250931167,1.0719132e-06,0.0,3.38315e-06,0.0,117.45383522727273,-241.68246,3667.6436,110.89261,664.14557,-2.4153693,744.8501,28.113686,152.96465,-0.7745765,76.63353,-6.639474,112.10882,-9.197865,84.30651,-9.873133,67.17935,-10.510034,54.257004,1.3665488,55.66983,-9.398512,83.561874,3.079606,138.74864,2.652622,167.7105,0.120473854,120.53805,-0.24046704,151.57758,1.0604603,129.3323,-0.4739747,174.48538,4.835521,141.99678,1.5242572,146.68018,5.718893,125.53156,jazz
0.24286963,0.09377889,0.10850151,0.0044698813,1123.188788106264,599057.3545840501,1556.5124478454456,288789.44937251613,1778.9392429977747,2396249.0817205403,0.04869698444756192,0.001962564641879359,3.5656146e-06,0.0,-4.468936e-06,0.0,89.10290948275862,-272.67404,4602.958,155.45427,1830.2192,22.798426,899.1086,6.9251523,669.03766,3.3284407,192.16545,-6.0488253,258.71097,-8.607679,319.5004,-11.247853,129.66467,-20.196636,191.9968,1.2205123,205.85098,-13.279935,129.30911,-1.8262832,67.50898,-3.5014408,98.45556,1.606311,126.37399,2.270992,94.69883,-2.1374514,137.5308,3.079803,160.64442,5.4478064,159.20946,1.8700842,124.28265,-0.950526,143.65334,jazz
0.25422463,0.098745055,0.12308905,0.003647938,1270.630745743711,628678.877665616,1725.8620408294703,289696.1168332706,2263.5029795738196,3261228.880304349,0.05007074787151703,0.0016139547146298255,1.93766e-08,0.0,-1.4630539e-05,0.0,107.666015625,-243.4601,4998.1113,140.76129,1374.7328,19.075134,1210.1375,22.770609,558.485,7.7794585,163.82199,-6.456921,353.92545,4.365936,153.7323,2.715357,120.83339,-20.124907,207.37544,8.974761,177.65118,-13.512804,123.59023,-1.2254113,81.243835,-7.8947897,112.95542,-4.027036,78.518105,-1.8078364,85.675385,-6.483743,160.60963,0.5114678,130.40366,4.1689444,167.83318,1.4877992,191.2175,-0.5604488,154.36453,jazz
0.277038,0.09734275,0.11214466,0.003832274,1076.8960049012355,483482.2594733041,1635.6708232710353,251094.8912087254,1814.3473622230554,2650471.013262431,0.04020005925890093,0.0011444806939492082,7.0432893e-06,0.0,4.701046e-05,0.0,103.359375,-260.17706,5215.057,152.63339,1099.1128,29.266096,911.2844,16.822678,381.46652,5.5429635,343.37634,-2.4757075,367.89926,3.849264,183.22209,-0.8901664,95.41476,-14.579068,160.23732,6.305801,128.31078,-12.857042,148.88803,0.866032,76.78038,-3.1501133,65.6881,-1.8019203,114.04007,0.89908624,55.078175,-4.7924147,61.007256,-3.0393186,64.14522,-4.2264,61.622894,-6.300477,78.55953,-3.9950902,60.24307,jazz
0.26875624,0.098024935,0.1359942,0.007697943,1310.4194022291013,457212.12011404673,1703.7311752172618,200277.88971967128,2151.986987229102,2407074.3933017883,0.05945882413409443,0.0014571799662070478,-3.701634e-06,0.0,-1.10712635e-05,0.0,107.666015625,-227.829,8319.545,142.37303,1252.1917,10.26077,1647.0883,9.648687,254.35161,1.8243418,315.54416,-2.7589395,268.39478,9.401613,197.7867,-0.57166606,105.27213,-19.87665,170.04729,11.066252,169.28647,-12.830659,159.37083,-2.1687868,63.370575,-4.435038,104.00093,-3.9614754,69.549164,-1.2238134,125.371635,2.0875359,217.8273,6.6635303,209.75566,5.8691764,190.20276,0.57635194,212.34404,-1.2148496,270.56232,jazz
0.27589563,0.100477695,0.12845364,0.005688464,1149.5299435681998,532606.5110830456,1703.341871862671,292006.29393854504,2033.246038572707,3052256.468608824,0.04137654496420279,0.0009926662906953082,4.5923125e-06,0.0,1.7311737e-05,0.0,112.34714673913044,-248.09058,5677.4707,144.58218,1201.3984,27.524248,887.96594,21.904463,607.45685,7.338955,324.23965,-3.851248,328.06128,1.4127836,119.9567,0.8576828,112.85315,-18.39855,210.8225,5.436209,136.72346,-13.965683,176.97049,1.5513363,62.11359,-3.9285378,98.32684,-2.556965,93.98376,-0.31666446,70.42008,-4.4882073,72.861115,-2.0110412,84.8821,2.7336857,87.00118,3.240138,106.8311,1.5007079,133.31897,jazz
0.25831348,0.09882321,0.10961264,0.0024589957,682.6744313899677,101572.71953535172,1313.6659323701704,142686.21508554852,967.8108144470782,883471.6913361306,0.026844508876741485,0.00016727247272689414,3.4813322e-06,0.0,1.9735446e-06,0.0,56.17357336956522,-316.0529,2363.4465,170.78488,555.57367,49.84657,477.43362,13.022466,166.74501,16.32291,77.94798,16.18311,75.41871,-1.4538317,62.490025,-8.6214485,97.93681,-2.8044484,65.68212,4.740176,73.51776,-3.0501716,68.65861,-4.088821,86.770996,-5.643799,83.82013,-1.1266199,64.48284,0.8054829,68.60327,0.08962559,79.661896,-0.7021801,86.720505,0.848509,79.6158,-0.39760867,90.930786,-1.6649522,88.716156,jazz
0.23919232,0.09479467,0.13592698,0.0050589154,1264.7999337209583,536640.0411600946,1678.2688510467676,264285.74405584513,2204.1950048676954,2757460.3110258933,0.05472226925309598,0.0018405647560015568,-3.0478345e-06,0.0,-4.7667447e-05,0.0,89.10290948275862,-230.60982,6275.3135,143.8269,1251.1514,16.364153,967.3934,16.442245,654.3572,0.57125294,264.44608,-0.4955086,344.51215,5.2002635,130.64632,-2.8794487,100.54252,-20.317183,227.83656,9.413964,154.82718,-11.845089,103.831375,0.42564127,76.69866,-8.742812,81.120026,-4.5180926,76.4174,-0.34488907,107.73258,-1.3110858,234.37778,2.447517,188.18088,1.9907662,135.16054,-1.7684133,179.91988,1.1437964,203.80501,jazz
0.33697858,0.09258732,0.055105146,0.001596448,1487.335895708499,365182.85434240877,2159.9971682875644,195536.5662873259,3266.29691581608,2984349.5204843576,0.0415806253628096,0.0004504304745044436,-1.1559647e-06,0.0,5.5401692e-06,0.0,151.99908088235293,-285.13126,2566.2188,116.417496,816.75397,30.880478,292.0923,36.953022,144.21103,1.1133003,61.49533,13.957073,49.368492,-0.31563252,46.20172,3.8540678,42.00467,-2.3632936,42.549576,1.8154724,47.975433,-0.65289277,64.406456,-2.6758046,62.627674,-3.7421486,68.13934,0.47312146,79.7805,-1.5759774,55.836994,-0.010681246,29.364443,-2.2703085,30.829226,1.0244043,71.14769,-1.0027184,83.78839,-0.55901635,46.139233,jazz
0.3595533,0.09265001,0.06637757,0.0015947946,1298.7747170090968,188791.25902568272,2036.7609056270487,182260.39342148465,2852.7244166324012,2346985.1691038427,0.033420810758513934,0.0002462581967108649,5.1264465e-07,0.0,2.7743556e-05,0.0,151.99908088235293,-275.32657,1089.3188,123.30205,697.0037,29.506615,237.33763,37.669712,101.41344,4.346359,59.302826,17.829788,59.374878,0.6777617,41.071877,5.843032,32.89173,-1.6177284,44.41072,3.2618537,49.343773,-0.4502692,60.508404,-4.11709,59.024612,-4.5589423,59.139126,0.39724374,59.250607,-1.3407525,90.98552,0.84016746,73.52098,-2.5662913,60.99116,2.632365,105.13811,1.6726764,82.85282,0.91932106,45.641254,jazz
0.34363386,0.09613785,0.06779472,0.001991849,1466.603654786759,302558.4014332711,2130.8534708877796,210088.47129034548,3261.6552772167665,2882381.489703216,0.042500498863196595,0.00046607894902100006,7.2639364e-06,0.0,5.053835e-05,0.0,143.5546875,-260.61826,1478.7449,118.851685,836.13544,26.535362,245.8407,35.314533,122.21321,2.9351578,75.463486,17.11518,43.73515,0.39433876,38.873337,5.0486937,38.2685,-2.6928015,37.49591,1.5509828,32.651024,-2.8417745,39.456253,-6.1714215,55.23335,-6.3633056,57.164715,0.47390014,51.35738,-0.26212025,55.951046,1.6964589,48.24931,-1.1471812,57.71993,4.3979,95.85747,1.7977631,77.55415,0.7687479,50.44112,jazz
0.36451355,0.09476624,0.07384344,0.0021028128,1444.3322020600874,277190.41416151705,2130.299185047792,177079.43867810664,3229.5638046028444,2569756.2100331276,0.038484650130611454,0.00046252605079899554,-6.8031927e-06,0.0,-2.5164549e-05,0.0,95.703125,-256.67303,1863.167,116.08377,676.03375,22.870853,235.25359,34.60266,153.12733,2.4403467,68.20346,16.675978,63.88269,-0.16295083,74.63586,5.320574,77.18143,-1.0951067,72.4636,2.9658153,59.751312,-0.6413988,72.34831,-4.3363485,65.71378,-6.316814,43.068527,-1.1611795,45.642426,-2.552888,68.68846,-0.47725788,58.988052,-2.9496598,54.27992,2.6195838,81.61558,-0.830879,82.03208,0.0007079039,52.762783,jazz
0.33835357,0.09668026,0.06725097,0.0017158865,1394.4343828955068,207978.4873827133,2102.5804143809296,161476.11315599116,3113.131175321691,2237386.230747978,0.0386566067627709,0.0003732858458388823,3.3845404e-06,0.0,1.5027027e-05,0.0,143.5546875,-258.4901,1601.769,121.95503,655.9777,25.620287,189.7968,33.90214,79.96255,2.4861293,48.72401,18.078518,41.22521,1.1328982,35.502647,5.7747526,23.580553,-2.8507667,30.061672,0.8339873,29.081566,-1.7098727,51.561996,-2.4795117,73.16353,-3.0330696,62.013145,1.2930169,46.36527,-1.934914,52.721207,-0.15579323,62.37368,-3.0086489,54.38925,2.2133,67.6806,-1.4777554,70.14277,-1.6636086,68.08724,jazz
0.32684746,0.09589453,0.07497728,0.001769152,1369.1336630448743,194126.1777335965,2091.408419350225,157951.8025186445,3009.5068019241003,2228202.939516858,0.03697143176760836,0.0004376453299040622,-3.726925e-06,0.0,1.999884e-05,0.0,151.99908088235293,-262.4746,1636.2506,117.48694,585.66364,26.189484,247.85556,36.184475,145.42767,3.5167212,79.8072,17.30477,71.22751,0.74064547,66.30461,5.9470963,52.666264,-1.1586846,60.447502,2.4012964,61.03394,-1.2941848,74.17551,-3.146221,71.000244,-4.4194283,66.08082,0.44124016,80.327614,-0.87159175,110.50302,0.77192795,71.323326,-3.7346249,65.47435,0.24675314,107.927246,-1.5570456,94.43543,-0.031477038,59.949768,jazz
0.36088073,0.09686344,0.06612079,0.0018378408,1488.9907138247513,206234.8897955061,2206.9029046583987,157266.02255991907,3454.270779163845,2218594.9007142023,0.03871594124903251,0.0003804629353031549,1.2073418e-06,0.0,9.948987e-06,0.0,92.28515625,-262.02332,2466.0825,112.197586,584.02374,26.6356,290.576,40.27421,123.51906,6.8122287,65.20135,19.505291,59.657833,3.1749747,43.642883,7.033743,37.46248,-0.100907646,31.577953,3.319258,35.320976,-0.7470751,45.540478,-3.8887947,57.569794,-5.0914245,57.63177,1.5234166,52.6209,-0.80363035,58.60877,1.8861152,42.113903,-0.13435198,56.097225,4.1873617,96.048996,-0.5555405,69.30828,0.3560355,40.013992,jazz
0.28931546,0.09178317,0.08785391,0.002260716,1482.139122615065,224281.08342051957,2119.554598977976,161902.76390233307,3212.738906340702,2045864.2307890882,0.04832321497678019,0.0005717012722698874,3.2648843e-06,0.0,-1.6240834e-05,0.0,92.28515625,-225.10628,2408.0107,117.914375,659.62067,21.550781,406.49503,31.160028,165.12715,2.119673,76.746315,15.479976,65.01889,2.6642346,89.855545,5.8512487,76.6283,-0.88426906,76.052086,0.075453565,48.32175,-2.9349399,85.43933,-3.4207635,100.58586,-4.9180264,83.21707,3.1454883,74.21273,2.2529,82.311615,2.8607028,72.72404,-0.9227376,86.59708,1.8692911,106.882935,-3.680923,86.293175,-2.795058,69.78015,jazz
0.30258444,0.10151965,0.09084189,0.001973945,2308.127068318393,1670337.0572849337,2298.670324796228,352890.4232997535,4384.198489351538,4889105.511414159,0.10673140298471362,0.012103840194549777,9.123205e-08,0.0,-6.544627e-06,0.0,151.99908088235293,-212.31134,10634.061,82.69578,2490.4463,-7.973526,1704.8829,23.501411,483.06744,9.811024,232.35258,-6.1562705,479.86374,2.3171854,186.26297,-1.3172324,160.50954,-8.363758,143.75793,1.179066,152.04056,-3.7610922,83.152824,-3.8405826,120.35995,-2.1489809,112.30368,-1.9209317,73.18891,-12.014315,61.139423,-5.709591,60.818016,-5.1932874,84.14859,-3.7814276,82.28615,0.78431696,219.2545,7.950313,269.64658,jazz
0.32471195,0.099118814,0.099162124,0.0019542645,2195.4742517102704,1409076.5672224634,2254.967039824286,289111.48536854365,4297.824011646188,3841920.966440805,0.09583048628579721,0.007594338345139613,1.7056963e-06,0.0,2.526178e-05,0.0,73.828125,-183.6303,6961.198,94.44593,2170.4546,0.21779956,1124.5651,35.171516,412.3557,4.4259152,216.99905,-2.38797,427.35846,0.6426889,226.74475,2.7396936,140.29446,-10.938482,144.17621,0.69305325,137.34113,-1.5629253,88.98355,-0.05355202,115.24043,-3.9342268,88.07261,-0.5701158,55.54795,-9.283528,55.74254,-4.8321414,68.36274,-4.1601844,77.87661,-1.946031,108.6465,-2.1574674,72.404884,3.8659353,90.03662,jazz
0.27511758,0.09587401,0.11771368,0.0025625003,2291.5740773319726,1243997.7128328935,2303.9257313937483,351557.9202597669,4321.482201921682,4130905.77812422,0.10366150469233747,0.00655916281123253,-3.1549248e-06,0.0,-1.1119322e-05,0.0,73.828125,-168.01857,5678.788,93.01006,1948.3978,-11.462639,1219.8822,22.307613,425.14648,7.4027815,177.45535,-1.9526238,453.52118,7.2337475,176.55092,-3.8057125,128.21277,-10.080414,128.41074,2.6177828,132.183,-1.230532,75.354485,-4.135281,100.179,-2.263135,147.82361,-3.9263103,130.99045,-9.479552,135.05641,-1.9105899,112.19015,0.19175668,160.25359,-1.6147636,198.46053,1.5851386,252.29678,2.7286437,215.20735,jazz
0.30886316,0.101227306,0.08727967,0.0014724034,1993.230478365331,811231.8693570133,2212.2273341002933,193698.7140976224,4077.850341796875,2561632.8748720395,0.08042317204431114,0.004257446070343979,1.5343885e-06,0.0,1.44442665e-05,0.0,73.828125,-196.56647,6969.283,98.898254,1146.8763,-1.9410268,845.28094,38.898357,483.9074,1.6385611,164.33818,3.3701966,252.69028,2.1442585,260.80112,1.9182513,120.353355,-6.9050846,106.63397,-0.10868925,142.401,-4.8846245,79.74004,2.0676723,82.225876,-3.2730436,68.56558,-3.6497142,110.49314,-7.309105,68.65353,-4.9553795,66.98002,-5.981122,61.52051,-0.9122955,75.99318,-2.4557252,113.144196,0.79974735,109.320206,jazz
0.30419576,0.0956722,0.102908425,0.0016712676,2366.7417266254433,1341309.5559720243,2388.677970474448,347411.4028245748,4689.054979259385,4773158.265944326,0.1056588471120356,0.007247468851779013,-1.3714763e-06,0.0,1.8370141e-05,0.0,73.828125,-168.51775,4625.6523,93.65143,1710.3545,-4.31415,1064.4913,23.891909,438.26056,7.818477,298.72693,-3.9994612,429.13846,8.387187,202.65657,-5.2983847,119.693954,-10.263226,112.753716,3.4968798,165.55629,-3.0821927,88.38547,-3.6365771,88.52844,-3.9720943,109.451225,-4.958886,77.67214,-10.403433,108.67243,-1.9869328,98.92552,-1.2942711,158.50854,-0.75938237,125.357925,-0.41490975,140.43596,4.6547294,194.32637,jazz
0.27094597,0.094526984,0.07032913,0.0011746971,1549.093580025445,291041.73605323234,2034.9582092967246,96035.27982613449,3613.769814694998,1247127.8755172237,0.04391243288022446,0.000873465497730108,3.3978042e-06,0.0,-1.9195045e-06,0.0,67.99958881578948,-258.63077,4020.336,108.762794,752.9192,9.346029,189.9428,51.729614,229.56007,-10.260548,170.51312,17.418074,104.169266,-1.9472367,135.7454,3.9913898,76.412605,-7.864383,128.20815,9.659141,83.79762,-2.4906292,60.866978,1.1653448,63.505707,-3.157983,115.11343,1.1001781,69.75245,-0.44820845,60.346943,-3.8517027,56.140965,-5.988065,50.1861,-0.010909302,43.25722,-6.182693,40.403824,-2.294004,34.76383,jazz
0.27330536,0.097925805,0.06070458,0.00086428836,1690.3431423486165,373541.1990785337,2085.240234064829,78246.3149229837,3864.251633399042,1135074.1973345114,0.051249501136803405,0.0020128910803299195,9.024362e-07,0.0,-1.2418553e-05,0.0,135.99917763157896,-263.63058,2097.2422,102.03489,1009.23395,9.36389,279.60062,52.14042,267.47195,-13.290754,197.42021,20.32181,92.60601,-2.4651303,87.54839,4.3334184,91.2399,-9.468848,149.31969,5.894361,74.58757,-3.9611843,46.86408,1.0927874,39.825756,-2.7781672,49.01477,-0.8113525,54.25736,-1.4269328,52.145233,-3.7912514,51.807972,-4.8411555,61.21721,2.7964475,78.88124,-6.236248,78.87686,-3.2249336,50.18708,jazz
0.27855924,0.09577669,0.07047351,0.0028626388,1625.7331811263746,210498.2230622809,1881.7830464173455,154411.1552366596,3342.8297863656153,1396634.9797054143,0.061334852094620744,0.0013171999585089302,8.882103e-06,0.0,9.097572e-06,0.0,66.25600961538461,-273.7128,2551.6843,105.66503,710.2634,-12.100508,865.5293,39.684956,262.47943,-4.414361,87.02931,21.635586,81.47226,-6.9014883,75.228836,2.326114,76.49709,-3.1104295,88.11582,2.4411206,108.74512,1.1790572,101.19179,3.5058148,103.09431,-1.8896707,117.37731,0.64787555,117.59602,-4.700406,122.71524,-2.5923808,108.86024,-6.119381,96.529144,-2.2334187,141.58821,-4.807425,168.21245,-1.4001225,132.71573,jazz
0.26939052,0.09409811,0.06326992,0.00084343454,1418.1467581244078,142057.71987927725,1770.7246659915097,108509.4463980552,2759.1333158983166,1163011.7961999245,0.0567086517995356,0.0007383031598924888,8.335609e-06,0.0,-4.3875605e-07,0.0,66.25600961538461,-273.3571,1349.2108,119.712326,642.4993,-7.737939,518.83887,36.0339,216.2841,-2.285671,66.890686,24.468517,69.68023,-5.6387515,63.31678,2.715901,61.603836,-4.243606,47.585896,0.72501653,39.681652,-2.1691403,41.44738,-0.91392606,63.25546,-3.615511,64.111664,3.7299972,84.60167,0.7166116,170.47371,4.210097,239.11635,-0.1856117,185.5913,0.40660846,175.5134,-5.924798,281.9953,-3.5399694,186.61877,jazz
0.23941708,0.09044581,0.0747286,0.0015337799,1331.621979035528,177557.18608877924,1831.056895586577,116921.58272601022,2836.107850443837,1444177.4552240963,0.044093081825657895,0.0005693510721070536,3.1858829e-06,0.0,5.1017474e-07,0.0,123.046875,-265.95233,1921.149,123.81562,986.8928,10.774384,178.89009,45.154877,208.87161,-9.852454,85.99884,11.968568,88.40675,-11.379883,110.655624,0.74747807,104.597885,-5.077947,80.89596,2.908842,66.11275,-0.31502524,59.33794,1.3353747,77.65683,-0.047177058,90.29453,1.9742416,80.89274,-2.191167,78.90124,-0.85017306,108.503654,-2.1216862,109.73545,0.7698648,134.76764,-2.1783593,113.83596,-0.7280202,101.61438,jazz
0.27550778,0.09982724,0.07074298,0.000997627,1604.2857665430763,318891.953171134,2061.4944083999,84415.14995892065,3746.02734828512,1093191.7394760281,0.04500879813273994,0.001659627495116042,7.779445e-06,0.0,4.2348313e-07,0.0,103.359375,-258.9426,1988.0743,102.08808,853.61414,9.936748,367.12656,54.25995,221.91641,-10.494331,179.45729,20.446373,115.821495,-2.9715636,114.63193,2.7679224,88.955536,-8.892228,140.04936,4.862195,90.66983,-5.6809826,69.34554,1.2108053,39.06872,-0.8679293,54.0353,0.15019166,90.151474,0.16675511,61.88581,-4.363151,65.98889,-4.9893713,44.353962,0.4403681,82.29535,-6.638566,79.179436,-3.451057,47.560722,jazz
0.33273515,0.09875008,0.09683395,0.002712039,2632.5137627476456,819924.4996620908,3116.9444019920675,226209.2261314128,6583.0768597015285,3944987.577199869,0.08911775287828948,0.0064233015152536654,3.5336534e-06,0.0,7.999643e-05,0.0,151.99908088235293,-184.33838,5428.352,77.60999,569.5831,39.756737,358.91742,22.507027,143.14583,19.64441,122.119415,-1.1762888,53.411945,-2.3117313,80.31744,1.4658364,60.461216,-6.243533,43.082874,1.5274644,37.27352,-4.3111124,39.490883,-3.0586307,33.982952,-3.702998,38.927814,-0.4239998,29.645023,-0.95600605,29.185278,-0.41322455,27.844475,-9.160312,29.209906,-2.6423965,32.88058,-6.3531437,33.2043,-5.5393863,35.791862,jazz
0.32009557,0.09445381,0.114634275,0.002629426,2363.6004253017045,440814.1131586584,2984.906940392771,156413.0302837293,6043.230124080882,3321152.8047652785,0.07193985221555728,0.0016768441644144669,8.263037e-07,0.0,9.879165e-07,0.0,75.99954044117646,-154.07024,3486.906,87.46939,379.16412,36.594456,300.56308,22.982464,133.60333,17.20815,99.38615,-2.1330285,43.892246,-6.1376266,65.92918,-2.083683,53.654026,-7.288116,37.09584,-0.23919556,38.85992,-6.3077197,41.775845,-4.903801,33.914783,-4.469724,46.166607,-1.0946993,38.23851,-1.3801695,32.714283,-1.7287407,28.452675,-9.884155,33.341476,-2.9513688,35.472878,-5.341645,47.675938,-4.2677283,53.845722,jazz
0.27359164,0.09599508,0.117024414,0.0038833453,2503.733683395531,519539.64308531134,3093.0466921689263,235776.76195971493,6376.403109429421,4340614.865841115,0.07139525989260836,0.001448717627487486,1.7091514e-06,0.0,1.6700866e-05,0.0,75.99954044117646,-181.71059,2679.4922,79.72224,387.27167,40.77904,476.52274,21.882328,114.69337,23.751032,89.86969,-4.149325,75.06264,-5.818991,110.80328,-0.72122896,68.58398,-6.786744,65.3292,1.927655,52.776653,-3.9087062,55.183533,-1.5584543,62.579956,-3.014093,76.48884,0.9000008,73.13775,2.6364322,97.328415,4.8339925,116.25339,-4.9448643,95.16896,1.4964995,100.230194,-2.039687,82.033714,-3.4164348,74.65236,jazz
0.2802944,0.09937103,0.12517469,0.0028887752,2472.806945744772,533108.29504999,3120.989858990055,205227.773316563,6415.8945372968265,4078055.984846535,0.06845650215267028,0.002053125701541681,-6.287607e-06,0.0,-5.0286988e-05,0.0,73.828125,-177.42639,2648.057,79.27461,366.33844,44.182854,428.6819,21.698423,108.624084,26.133873,92.23191,-2.8208513,76.138824,-6.037026,109.20451,-0.6131429,62.98371,-5.5835333,55.869846,3.4200633,66.71958,-2.4606044,66.33211,-0.24717365,73.66751,-1.4075643,108.83693,1.1379907,99.97232,0.98289806,85.523895,2.8944066,108.95766,-7.226791,70.84274,-1.0194076,106.95021,-3.5660305,98.27772,-2.9327006,74.15246,jazz
0.3005094,0.09661725,0.12689547,0.0029090417,2327.818784890492,424945.76592469565,3025.6790679155306,219781.19132793133,6013.946967818789,4429489.283862194,0.06717495283475232,0.0010770326551772982,-1.7921107e-05,0.0,-8.505477e-05,0.0,75.99954044117646,-165.308,2838.5085,87.51072,387.0261,41.749935,477.8392,20.828508,114.22797,23.455448,95.59803,-4.1177316,75.42663,-6.9490666,99.99523,-2.2201443,70.624565,-5.8494287,89.53572,2.8333147,72.315315,-4.142244,73.59063,-1.729334,85.91583,-2.8522432,63.33911,-0.04634477,54.734085,-1.173878,63.456524,1.3722025,79.24846,-6.3124766,39.81756,-0.2501174,58.1841,-4.7364163,58.1491,-3.0182989,70.480125,jazz
0.3079518,0.09644823,0.11907616,0.0028949794,2457.5317194244503,485377.506520148,3096.338111932233,211500.54403707368,6369.936481865567,4097368.0420549824,0.06959330555824303,0.0015422371614565394,-3.5616222e-06,0.0,-8.257311e-05,0.0,73.828125,-165.35742,3084.3667,82.836266,428.473,40.232845,476.1814,22.358438,154.07005,25.485,120.67866,-2.7692266,54.1742,-4.087234,90.54009,-1.0124004,55.394096,-7.6846476,43.855507,0.8274028,48.55194,-4.604036,43.229076,-2.1907737,44.93694,-3.1967077,46.55505,-2.576423,32.313656,-1.1865382,51.73609,2.5103283,73.36012,-6.8446903,64.77263,2.0898478,89.955605,-1.0107148,74.20474,-1.6233366,63.370415,jazz
